"action","info","state","reward","done"
"[[0, 0, 0, 0, -0.5, 0], [0, 0, 0, 0, 0.5, 0]]",3,"[ 0.77297777 -0.01096803  0.24697676  0.58428378  0.64166858  0.05770742
  0.24905471  0.72312035  0.67110393  0.1115494   0.4109292   0.60688832
  0.06025782  0.02834476 -0.00259918  0.021508    0.04154887 -0.70919932
  0.06734288  0.01968558  0.03977922  0.01478679 -0.10307624 -0.0433513
  0.08468748  0.03096842  0.02157711 -0.15248891 -0.11013217 -0.41006022
  0.21523684  0.21342663  0.22743923  0.28423312  0.24654343  0.12760395
  1.28265888  1.28685433  1.29242032]",0.02394056882414039,False
"[[0, -0.5, 0, 0, 0, 0], [0, 0.5, 0, 0, 0, 0]]",3,"[ 7.72877419e-01 -7.61676213e-04  2.38247108e-01  5.88131134e-01
  6.40927990e-01  5.73471022e-02  2.53300139e-01  7.22330714e-01
  6.70657665e-01  1.22549965e-01  4.05270680e-01  6.09061145e-01
  6.37250476e-02  3.42918187e-02 -1.37054545e-03  2.81283914e-02
  4.89066134e-02 -6.70656876e-01  8.36309484e-02  3.44507478e-02
  3.83726715e-02  1.98917203e-02 -1.34504154e-01 -3.98578350e-02
  9.16697606e-02  3.98501816e-02  2.84362636e-02 -1.90035858e-01
 -1.45178666e-01 -6.49192421e-01  2.18852518e-01  2.12621817e-01
  2.30232041e-01  2.87086654e-01  2.47850615e-01  1.31583054e-01
  1.28171733e+00  1.28620210e+00  1.29153111e+00]",0.017212908419413683,False
"[[0, 0, -0.5, 0, 0, 0], [0, 0, 0.5, 0, 0, 0]]",3,"[ 0.77324449  0.01023104  0.22810215  0.59157222  0.63898363  0.06497752
  0.24868293  0.72500665  0.67089593  0.13214508  0.40024956  0.61011197
  0.07150162  0.0504799   0.04385371 -0.05313913  0.11132505 -0.78694087
  0.10963883  0.06067183  0.06524909  0.0628319  -0.14234111 -0.77348064
  0.10505754  0.05549986  0.07513888 -0.21809021 -0.09021655 -0.59026772
  0.22282307  0.21323407  0.23140627  0.29025466  0.2499222   0.1367038
  1.28067945  1.28546585  1.29024716]",-0.007097492677777317,False
"[[0, 0, 0, -0.5, 0, 0], [0, 0, 0, 0.5, 0, 0]]",3,"[ 0.77376029  0.02230121  0.21653381  0.59490401  0.63638447  0.07294586
  0.24392219  0.72814536  0.67097707  0.14662388  0.3896428   0.61357127
  0.08023071  0.0473115   0.02600979 -0.01611964  0.09371892 -0.91979131
  0.11205155  0.05122738  0.08896984  0.1108575  -0.16359831 -0.37264314
  0.1288687   0.06488054  0.07096816 -0.26418496 -0.05906195 -1.00285637
  0.22707667  0.21581473  0.23288855  0.2913155   0.25307987  0.14275709
  1.27977106  1.2842894   1.28896572]",-0.01575574292667875,False
"[[0, 0, -0.5, 0, 0, 0], [0, 0, 0.5, 0, 0, 0]]",3,"[ 0.77394441  0.03407733  0.20477321  0.59826141  0.63294758  0.081922
  0.23880996  0.73187154  0.67114134  0.16123204  0.37886077  0.61647226
  0.09562321  0.06147656  0.03564635 -0.04397224  0.12971859 -1.0972723
  0.1339446   0.07605474  0.10763543  0.11354502 -0.19719812 -0.68479725
  0.14724302  0.07483905  0.08017271 -0.29197298 -0.0641543  -0.77394549
  0.23096363  0.21959837  0.23321559  0.29279517  0.25640499  0.14919573
  1.2788809   1.28307921  1.28751066]",-0.03788670794424681,1
"[[0, -0.5, 0, 0, 0, 0], [0, 0.5, 0, 0, 0, 0]]",3,"[ 0.42968566  0.51431861 -0.34118015  0.65912268  0.26170947  0.62086582
 -0.30560971  0.67278264  0.42129902  0.62191832 -0.33658069  0.5678364
  0.21749467  0.10705773  0.17665956  0.23426069  0.19235579 -2.24663827
  0.36060788  0.17494667  0.12832719  0.23978241 -0.60376128 -1.78796507
  0.25673749  0.13065349  0.02826656 -0.25710201 -0.02059915 -2.25156717
  0.09199546  0.22901011  0.18187314  0.16217326  0.14521882  0.20534097
  1.31407095  1.29819961  1.29534631]",-0.21638935513065904,False
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.40392249  0.53073193 -0.36699429  0.64844848  0.23949387  0.63893811
 -0.32294654  0.6558249   0.3978161   0.63760853 -0.36316184  0.55073695
  0.21906196  0.10171008  0.14414726  0.23164627  0.17416474 -1.93110688
  0.34601398  0.1643619   0.09265564  0.28522099 -0.53523452 -1.73099964
  0.24517451  0.12048084  0.00937491 -0.24892362 -0.0149006  -2.03019448
  0.09497884  0.22945264  0.18438511  0.16540373  0.14872738  0.20792558
  1.31313453  1.29740167  1.29471718]",-0.20200585066930976,False
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.38031286  0.54448221 -0.38893981  0.63845679  0.21693731  0.65542359
 -0.33875199  0.63922235  0.3757289   0.65087662 -0.3872142   0.53409043
  0.21916521  0.09945833  0.12341815  0.22797584  0.17631091 -1.76309989
  0.3383283   0.16128382  0.06660337  0.31644592 -0.50095319 -1.70646666
  0.23528001  0.11495511 -0.00647471 -0.23964257 -0.01354304 -1.92979291
  0.09728817  0.2314723   0.18788528  0.16891854  0.15295774  0.21199111
  1.31224797  1.29633267  1.29372686]",-0.19401433544573826,False
"[[0, -0.5, 0, 0, 0, 0], [0, 0.5, 0, 0, 0, 0]]",3,"[ 0.35626725  0.55707425 -0.41030609  0.62800545  0.19723751  0.67000956
 -0.35133409  0.62349732  0.35307017  0.66353389 -0.41042166  0.51635094
  0.22582087  0.10866105  0.13645541  0.22815762  0.19399262 -1.81133406
  0.33244802  0.15933312  0.07141717  0.28610749 -0.51368757 -1.41057972
  0.23402563  0.11950257  0.00922777 -0.23798165 -0.0540091  -1.94342595
  0.1009011   0.2329354   0.19185102  0.17298851  0.1579853   0.21646425
  1.31111084  1.29511024  1.29266974]",-0.19342792347141724,False
"[[0, 0, 0, 0, -0.5, 0], [0, 0, 0, 0, 0.5, 0]]",3,"[ 0.33024369  0.56952278 -0.43281903  0.61583325  0.17631261  0.68361241
 -0.36498555  0.6069378   0.33016762  0.67526395 -0.43288952  0.49760889
  0.24411513  0.10876434  0.12555793  0.2239432   0.22969831 -1.93465053
  0.35052832  0.16316557  0.05004072  0.27186232 -0.47178204 -1.56655506
  0.24670997  0.11677661 -0.00464429 -0.25069809 -0.06249123 -1.91497928
  0.10578283  0.23506964  0.19682748  0.17738193  0.16188014  0.22044183
  1.30975608  1.29398367  1.29144378]",-0.20712594170774928,1
